id,sentiment
4544_9,0.57273346
9492_10,0.7335062
1947_8,0.41919252
9178_2,0.35899785
6290_3,0.5328428
6313_8,0.49119216
6975_8,0.4915024
12258_10,0.511858
3970_10,0.6061098
8096_7,0.29509017
10872_3,0.32359242
3660_1,0.43592778
7958_10,0.59308076
652_1,0.27887392
10331_1,0.32079396
2368_4,0.10594876
12367_1,0.57252204
12125_3,0.5658079
5785_8,0.1930393
5213_10,0.44612035
6334_8,0.4179166
8005_4,0.6890724
8405_7,0.6032205
4629_2,0.65606177
9342_8,0.29928815
11634_3,0.40376246
2878_2,0.4084504
6195_1,0.6988715
6994_8,0.35859177
12170_3,0.37063512
7384_1,0.38936216
1047_8,0.4572332
669_2,0.3981545
2976_1,0.32950652
4718_1,0.3735432
1203_1,0.43739545
9113_10,0.33864987
2928_1,0.43267727
10734_8,0.40317255
6469_7,0.66584426
2896_3,0.51784277
12061_8,0.29061866
240_9,0.32240558
8580_1,0.4184521
1961_1,0.3316187
6145_1,0.53637314
11028_4,0.41826546
7664_1,0.47010353
3022_1,0.30540675
7893_8,0.70790285
1149_8,0.4466268
8301_8,0.36407357
8210_10,0.76668584
9949_8,0.4483021
2961_4,0.42213324
9796_10,0.3741608
4397_7,0.3876725
2936_3,0.5016104
11382_10,0.6459691
11671_1,0.30560383
10864_1,0.6021945
11253_4,0.4543259
4692_3,0.53106946
11905_2,0.5564789
12066_1,0.41564694
789_8,0.6823305
7700_8,0.5939636
7697_7,0.31322336
8628_4,0.392526
5719_2,0.36479104
4761_2,0.5885164
8777_1,0.71875095
3525_1,0.23074195
11990_4,0.52469486
432_10,0.612212
4115_3,0.18113737
10888_10,0.65506977
6995_2,0.18216278
11910_10,0.6241466
8895_1,0.5577992
12149_10,0.58187085
11782_8,0.42691758
12139_7,0.3647322
380_2,0.55056065
5242_10,0.6837901
3542_9,0.4273762
6821_1,0.4387119
6931_1,0.5151212
5958_9,0.48198137
5332_2,0.22111763
2630_2,0.4423644
6387_7,0.52398217
7899_8,0.55832547
11017_3,0.35689628
11800_10,0.43303597
10926_10,0.84387636
9866_10,0.5957286
3203_2,0.4219149
11276_4,0.45532152
8342_2,0.3487902
6167_10,0.26322472
36_3,0.1100156
3340_1,0.59157073
3997_9,0.7854952
2627_10,0.6098839
4204_1,0.42278025
1018_4,0.3053715
10951_1,0.12332717
5315_4,0.21085672
6301_7,0.48154986
12038_10,0.27624354
3164_10,0.5299597
10989_8,0.6080104
2449_9,0.61950165
4375_1,0.48338434
7037_3,0.5937284
33_7,0.79584277
7457_10,0.7651792
2082_3,0.49938038
1316_10,0.59778446
9097_3,0.24856222
5804_10,0.3331878
9411_1,0.38199952
118_10,0.5234411
560_3,0.12899627
8914_9,0.5239515
2745_4,0.5169188
2607_1,0.33901548
4405_4,0.5698419
10451_1,0.6742652
1887_7,0.42040297
725_2,0.3051065
5118_4,0.19392954
9536_1,0.71880144
127_3,0.5009164
2833_8,0.4493748
131_7,0.34940305
7789_10,0.37284222
6294_7,0.44709545
3872_4,0.4052855
5454_7,0.8377479
11162_1,0.58838415
1685_1,0.4787332
8352_2,0.42931816
5003_1,0.56007487
262_9,0.4739117
8233_8,0.6270524
1814_10,0.36096743
1967_10,0.6194465
7545_10,0.56590164
12386_2,0.62046117
9531_9,0.6505792
3013_1,0.41895667
6835_10,0.49485958
1279_3,0.5798105
2411_1,0.43900102
9537_1,0.53230494
3446_10,0.38231343
656_4,0.5479841
7085_1,0.59086776
8355_1,0.3999284
1869_3,0.7455201
2317_2,0.6993293
11228_4,0.15150248
3987_8,0.5374695
509_3,0.38664365
5168_8,0.20249183
9267_10,0.25936285
912_10,0.5143595
10275_9,0.6037739
2855_10,0.54408455
6079_4,0.37803483
2728_1,0.30642474
9895_4,0.45427465
8230_7,0.4030987
5152_4,0.35725152
4137_8,0.5378245
919_10,0.5470337
1481_1,0.20941566
2468_1,0.4594196
383_1,0.3988358
11552_4,0.53061306
856_7,0.78352785
9047_1,0.7245917
2300_9,0.6781102
1346_7,0.5334642
6316_4,0.47804102
7983_10,0.5100726
9685_10,0.40233946
2745_10,0.51210195
8149_1,0.5869706
9478_1,0.4202893
3126_3,0.26316914
11629_10,0.43399101
5858_8,0.72553164
200_8,0.31593803
7721_4,0.5929954
12334_8,0.5957237
9582_4,0.3785575
5696_9,0.5745444
3823_3,0.478257
11571_4,0.3499745
1349_9,0.41850212
4306_7,0.41879845
6924_1,0.5313552
10639_10,0.2491508
5674_1,0.5028355
11321_1,0.48210528
771_4,0.618023
3519_1,0.46293554
2378_2,0.58701456
5677_10,0.3397427
2807_4,0.5452205
10165_9,0.682242
6940_1,0.3857978
11015_3,0.509407
1055_3,0.30537862
11055_9,0.4725377
8173_1,0.16146602
10743_1,0.5792816
11927_3,0.119044185
8785_4,0.15440625
10995_1,0.35173422
11899_1,0.46968785
10078_10,0.48145044
11831_8,0.56981915
8182_1,0.51960987
9664_2,0.38959256
12229_9,0.56521755
6076_2,0.48042715
8529_2,0.30420804
4686_1,0.6276114
8174_9,0.80645335
7395_4,0.75075614
1803_10,0.5204251
2508_1,0.44530353
452_2,0.41708645
8830_4,0.20102139
3240_4,0.5843134
578_2,0.11764642
3093_2,0.33943468
9543_1,0.6324767
9065_4,0.6645667
534_4,0.41992536
9762_2,0.4336659
3037_1,0.65982765
4632_7,0.41692698
5064_8,0.34932813
9962_10,0.47814298
9340_10,0.40660626
5881_1,0.51320004
4642_10,0.55630803
5293_4,0.12039698
6721_1,0.47009706
9869_7,0.63861877
7070_10,0.57181585
12486_9,0.639501
4943_9,0.64103884
7939_10,0.5840339
5786_3,0.4254611
10357_7,0.48061892
7147_10,0.6189985
8627_10,0.37067157
3370_1,0.7365355
4117_10,0.5263178
8178_7,0.41960704
968_8,0.70219564
5931_8,0.7942784
6459_2,0.4300787
2480_3,0.6014241
5511_10,0.40695223
7554_2,0.69656026
9276_8,0.37990704
140_2,0.51872456
2776_10,0.5159901
3690_1,0.47728658
6369_2,0.6264014
7438_10,0.5631312
872_9,0.47971687
2389_2,0.37397116
2882_3,0.16044393
10404_9,0.47577137
5790_4,0.49688673
2382_7,0.81456983
7798_1,0.34757048
272_1,0.76944053
298_1,0.41278398
11414_7,0.6402563
9255_4,0.5643446
5914_4,0.32091054
2974_7,0.40572926
6739_7,0.48155248
1229_7,0.42013606
2268_10,0.6823586
2352_7,0.3486731
9329_10,0.67455846
11380_10,0.38523436
215_4,0.34302658
9915_2,0.5033955
541_1,0.5835319
10975_2,0.38989168
6946_9,0.27688384
3286_7,0.72966534
7482_10,0.48642156
48_4,0.41410965
10046_4,0.46612898
6295_1,0.37102166
6417_4,0.6661882
2401_4,0.38891983
8608_1,0.31407976
3500_8,0.289686
11903_3,0.44058302
4012_2,0.29123256
11415_4,0.10642498
5835_4,0.5172835
9039_4,0.72396165
6526_1,0.2986249
6379_8,0.42871806
6136_10,0.4727331
6094_4,0.36676803
11608_9,0.5099487
3745_3,0.2243249
10694_1,0.4010673
3222_10,0.46220627
3394_4,0.46049663
7790_10,0.36829364
2982_10,0.49415228
12253_3,0.58028466
5900_1,0.5501814
3398_4,0.56688863
10038_7,0.32438248
1520_8,0.7701929
11756_2,0.53293884
6228_1,0.3799002
6226_7,0.49696544
4377_10,0.6119689
9730_1,0.54092586
11088_4,0.51309484
7867_10,0.47000062
5072_1,0.6081885
7935_3,0.2364538
4536_3,0.33545375
6989_2,0.5920913
8101_8,0.5204158
3364_7,0.8301442
7862_1,0.28333646
8562_2,0.48098376
9783_9,0.4800775
7272_1,0.51599294
1025_3,0.73712635
9432_7,0.28475904
4153_8,0.7804651
8528_1,0.31213224
8427_4,0.6096663
5417_1,0.2553511
6575_1,0.45133874
10041_8,0.40085638
7589_4,0.60671026
10391_9,0.5169602
1400_7,0.85879415
9428_2,0.4176094
7106_3,0.49089757
5695_10,0.48967052
6430_10,0.35620755
11722_4,0.48581332
11328_1,0.50916356
9020_3,0.37045684
183_10,0.55962294
6674_10,0.5601297
5495_10,0.6323787
2237_7,0.45076478
11943_7,0.5776156
5872_10,0.63602376
5043_9,0.8758681
3869_1,0.46356955
5113_4,0.46402073
4671_3,0.5266282
9220_4,0.43358147
7330_1,0.59739834
5344_3,0.47267345
11965_1,0.6075058
7620_9,0.53500706
7044_10,0.4071627
6296_10,0.46259296
8204_1,0.46570462
7661_9,0.29060423
11708_2,0.29895175
2415_7,0.34504518
7840_4,0.5210378
2628_10,0.61070675
4633_3,0.5482465
7320_2,0.52413434
11755_1,0.26090625
2589_2,0.55945826
5044_10,0.49989814
5189_1,0.6280033
7926_7,0.57754534
2454_10,0.32863352
3368_1,0.5920942
12223_7,0.68158245
7348_1,0.26734444
12007_8,0.49661496
5501_7,0.63486034
4025_8,0.5964145
6447_10,0.5319408
5438_3,0.48144275
7910_10,0.3887268
377_1,0.4105815
409_8,0.48867065
2150_9,0.48614812
11986_2,0.41116264
2544_2,0.3082683
5141_10,0.5202908
8305_3,0.64440495
8329_10,0.3335779
2333_8,0.48429334
5171_4,0.605781
5412_10,0.5683577
1081_10,0.4552344
10773_7,0.45023203
1969_10,0.4930917
8276_10,0.56970567
1244_1,0.43982372
7113_2,0.2419717
9535_2,0.30488485
4627_7,0.5408334
10757_4,0.3380753
10091_10,0.33355567
5211_10,0.2707688
7510_7,0.32799527
11674_10,0.6071494
5299_8,0.4372172
3515_8,0.50310546
10143_3,0.40379307
2274_10,0.3241445
2372_3,0.5080887
3116_8,0.56998324
7340_3,0.52515256
1394_9,0.456382
2047_9,0.66838896
8587_2,0.5186087
11579_10,0.5597906
942_10,0.64094895
9355_4,0.31286058
8812_10,0.39227152
4732_2,0.5051624
3180_10,0.42001563
310_9,0.502805
3980_8,0.5305735
6923_2,0.5074521
2424_9,0.5062295
1092_4,0.31522027
9238_7,0.6848404
2382_2,0.30994588
3579_1,0.5617551
6801_8,0.5763921
3768_8,0.46435988
11717_10,0.46680996
10001_9,0.58993894
355_10,0.5561153
8896_1,0.41743466
9772_1,0.57978004
7624_10,0.5224611
1102_3,0.35326174
10949_9,0.88142854
1269_10,0.53109384
11768_4,0.5194789
5555_4,0.4063286
2233_9,0.67190486
6567_8,0.501262
12130_8,0.6283726
8587_7,0.5374212
10973_1,0.4985667
3863_10,0.56358445
9220_8,0.35952958
7579_10,0.43390533
4411_10,0.72216344
2093_8,0.8983435
10883_10,0.32902864
3583_3,0.3780523
1396_8,0.32357508
1930_3,0.14891668
8779_1,0.3209265
12478_9,0.2613215
176_9,0.47330365
11733_10,0.76319957
11368_1,0.37999138
4077_8,0.31858495
11056_7,0.537176
5567_3,0.50007087
8549_3,0.71018106
9743_1,0.38434047
6916_9,0.44182155
6147_1,0.5349225
7820_7,0.682703
1352_7,0.5818529
5337_10,0.47824597
12285_3,0.4977163
8992_2,0.41095626
4644_2,0.2868969
9793_10,0.5620331
2359_10,0.7324952
2137_9,0.61856174
10559_3,0.5606973
2679_3,0.26600808
10010_2,0.81912285
11987_10,0.6444838
8824_10,0.53998685
11418_7,0.7415929
2423_9,0.5195585
1576_7,0.70476145
7947_4,0.38802657
1714_10,0.65585566
6006_8,0.21286859
939_8,0.58124846
3755_4,0.6440253
3213_3,0.44610918
164_2,0.48168394
1123_10,0.49179685
7397_7,0.48852006
822_1,0.32845873
5631_2,0.19838089
10464_10,0.36069655
11397_10,0.501693
10679_3,0.3976555
8205_1,0.5051593
6947_10,0.672383
2000_1,0.20023222
4075_7,0.38863724
1388_8,0.41546065
446_1,0.44870865
1063_2,0.31619656
6030_3,0.60177743
5613_2,0.39537942
8759_3,0.67848486
12169_1,0.39967263
5111_4,0.16849324
2891_4,0.376193
827_1,0.46770275
6229_8,0.792874
2212_4,0.43027404
4788_9,0.4818672
8859_1,0.70034134
9798_10,0.39639533
9763_9,0.47752556
3889_7,0.39412308
3275_8,0.4048894
5106_10,0.2954802
7576_10,0.38267484
9405_3,0.5417992
7108_1,0.460203
9794_10,0.6301741
2653_10,0.43772712
10545_10,0.51178473
12306_10,0.7299992
4696_2,0.39408517
7982_10,0.38708338
11066_3,0.57654977
10034_1,0.47537443
6035_3,0.38948485
9518_9,0.56357634
1266_8,0.55239314
11336_9,0.4186993
4159_10,0.84035915
9375_8,0.67599
5204_1,0.42595834
3360_10,0.5471015
5659_1,0.25772002
8839_4,0.34757885
4529_7,0.5568687
3283_2,0.28796315
5376_7,0.5589178
5379_8,0.46880227
5266_4,0.500405
7463_9,0.50844765
3595_1,0.5582362
3141_10,0.24338481
9986_2,0.21401206
4279_1,0.5528113
1427_4,0.4046369
8357_10,0.6120004
715_4,0.27717367
8482_9,0.79703146
3091_10,0.23042628
5735_7,0.433651
3100_4,0.34053716
11447_8,0.89722264
4577_1,0.4461484
10287_10,0.35057476
3384_3,0.5038467
3820_9,0.41667932
8883_3,0.6179954
11279_10,0.54702
3093_8,0.60888684
10465_3,0.5860854
4423_10,0.64023846
601_3,0.27912632
1902_10,0.45205566
1509_8,0.2274443
3019_9,0.6577246
11994_9,0.6320828
4246_2,0.5870467
842_10,0.72543037
4917_8,0.39187202
68_1,0.5066938
6613_2,0.3661503
7230_10,0.19762634
6183_4,0.44904405
338_10,0.67111796
6182_8,0.57779765
2409_1,0.4500076
9965_8,0.64522034
1336_10,0.57688147
4456_2,0.6456557
12437_8,0.75641125
8437_10,0.1647523
409_4,0.63106424
2303_10,0.44350967
2144_9,0.63023496
2302_8,0.39240763
385_9,0.59916484
3617_8,0.8738649
5450_7,0.5004736
6882_4,0.4960377
2980_4,0.6772517
9828_4,0.24455471
10745_8,0.48624447
3478_1,0.20745058
2167_2,0.32144257
5562_2,0.29739687
8771_7,0.22103433
8372_10,0.43503413
10749_8,0.5023629
7394_10,0.5416664
3711_7,0.8762515
5375_1,0.2906991
7881_7,0.5392223
7023_2,0.26432914
206_10,0.4443462
4760_9,0.443224
12026_1,0.116033964
12182_10,0.45503867
1821_8,0.42132857
10828_1,0.4858961
2446_10,0.6775787
5327_10,0.5610289
5727_3,0.48022896
11460_4,0.40786102
6484_10,0.5426144
3555_4,0.41549364
10641_8,0.55069643
650_3,0.66798174
1467_10,0.6657758
7651_3,0.8201363
11459_4,0.2911448
9255_10,0.68130165
7888_10,0.73727554
4118_2,0.60058385
2540_9,0.74589324
2152_7,0.6336454
2614_10,0.4019905
2892_10,0.44070613
3878_1,0.6197032
273_10,0.491316
5565_10,0.5285066
444_10,0.50125706
11062_10,0.47177505
5184_1,0.39606953
12140_3,0.47692692
3254_8,0.48378742
11537_7,0.5371129
7606_10,0.4246044
6120_2,0.57661116
7416_10,0.5976637
10759_3,0.5541957
12255_9,0.2336832
1114_10,0.37995967
6827_8,0.63502836
10246_2,0.25556222
204_9,0.61364585
5816_10,0.6789753
2693_9,0.35789973
2578_2,0.70143574
4958_3,0.56793326
7873_10,0.35081473
8795_2,0.30809575
1431_3,0.4091969
11635_7,0.20964791
1327_3,0.375959
10813_7,0.51430255
9764_4,0.6343161
5861_8,0.41858512
8995_3,0.503829
2243_1,0.6674997
11708_7,0.8356376
1998_2,0.400262
11887_8,0.7133573
4836_10,0.282164
1603_4,0.6977993
9860_4,0.23116794
1728_1,0.124594
12108_1,0.5882473
9756_4,0.32622266
1325_3,0.39051285
5174_1,0.3695667
9917_2,0.47431502
6101_1,0.25709513
2010_10,0.36415976
1132_8,0.4573437
8516_1,0.7926313
3563_1,0.49123952
2362_10,0.5938828
10971_1,0.32441682
8672_9,0.5824418
2863_2,0.34282318
2750_1,0.38464504
8599_4,0.40120298
12115_7,0.54341805
4921_2,0.3473384
2975_2,0.452277
4245_8,0.5374277
10778_10,0.67947036
7816_7,0.39857042
9131_1,0.5812305
5541_3,0.53652674
7956_1,0.47624552
780_3,0.45981514
1052_10,0.64620775
6842_8,0.61604595
8279_10,0.45830053
9653_3,0.49847722
3025_1,0.55308795
1174_1,0.47561312
1039_10,0.37976804
4609_10,0.525243
2150_1,0.452818
6289_7,0.59641457
2963_2,0.34996757
8801_1,0.2560162
5196_7,0.84634286
5723_2,0.18195058
10530_10,0.5743513
9473_1,0.27597627
3355_3,0.60433346
5388_3,0.44366607
12102_2,0.3737221
11038_10,0.577971
9672_1,0.85121214
6875_8,0.3674789
4754_8,0.5766502
6814_3,0.4713235
8937_3,0.5691263
7077_4,0.51663554
1782_1,0.45462406
631_4,0.5555105
7876_1,0.53065354
74_4,0.23330604
2846_9,0.64621645
4190_1,0.47782546
7843_4,0.5350889
7528_7,0.23273097
2396_8,0.28188956
790_1,0.50559115
2020_7,0.5336119
2526_1,0.33971068
8104_8,0.77823055
12372_2,0.56125236
417_1,0.6041145
1318_2,0.3094791
4530_1,0.5645096
2370_4,0.8246756
1886_10,0.39974678
9386_1,0.11395912
7863_1,0.40745756
3864_10,0.90376884
6559_2,0.21428247
7855_7,0.36536816
1672_1,0.59373343
8453_2,0.27740416
8373_3,0.502704
9770_10,0.5212509
12009_1,0.45028037
2770_3,0.43234912
4618_7,0.405493
9797_10,0.6249454
6605_1,0.47225586
10176_1,0.4193386
8949_10,0.65767586
5401_7,0.52955073
3295_7,0.47586915
4791_1,0.5001807
4016_1,0.42577335
4314_10,0.5312945
2903_1,0.40129605
3835_9,0.25088298
7532_1,0.4193887
729_10,0.50014675
5753_1,0.56177557
11976_2,0.37177667
3027_1,0.15720965
9721_9,0.63896036
11295_3,0.44312695
3241_1,0.676174
5389_9,0.5392385
9889_1,0.4389582
3522_4,0.4169877
10865_8,0.44220018
1015_8,0.4936681
5048_10,0.6172408
2671_2,0.28039256
2841_4,0.28414604
4928_1,0.5305063
10499_1,0.49998805
9409_10,0.6387662
974_10,0.3828849
11582_7,0.5983357
9988_10,0.6080536
3463_8,0.5310104
5194_1,0.517986
3377_4,0.6377726
4352_1,0.5414962
10862_1,0.36081132
1545_7,0.42029586
9801_10,0.53228325
1905_2,0.2691101
12276_9,0.61499095
7544_1,0.4096684
10056_1,0.44918862
3623_1,0.33354783
4013_7,0.3556059
1294_4,0.3231561
10285_9,0.51777595
7793_10,0.60311717
3809_9,0.67097855
4586_3,0.5673044
7511_1,0.53802866
10873_4,0.25125745
4888_8,0.60818726
4349_10,0.5846301
1531_3,0.3740217
8884_3,0.2659465
7336_3,0.53207356
9688_10,0.5644331
7208_1,0.4792597
4355_8,0.36004698
6098_2,0.39930645
9106_10,0.31910202
6422_1,0.5376722
2054_9,0.6673492
550_8,0.4004041
402_8,0.63031
11832_10,0.632187
10256_10,0.36560607
6131_1,0.34548828
11907_4,0.59806424
4459_4,0.78124404
8555_7,0.5210244
5079_2,0.15098935
10304_2,0.14415179
10489_1,0.6268395
566_3,0.7141812
1999_1,0.2974687
590_1,0.3994612
11159_1,0.33930233
10612_9,0.729951
10810_2,0.23990533
11658_4,0.47807658
1950_9,0.6270082
8977_4,0.2517675
9040_1,0.51591986
2891_10,0.2734485
2966_10,0.5975459
8665_4,0.545965
6600_1,0.36447647
9308_1,0.6664875
7870_10,0.45014894
10511_1,0.23583712
7235_8,0.29210484
132_9,0.36455047
1575_8,0.80280334
3328_8,0.5699086
3273_1,0.60926104
9475_4,0.37539563
10938_7,0.5988485
8143_7,0.2904737
9003_10,0.5813439
9854_10,0.7626441
9932_2,0.48434505
1017_7,0.48421997
4386_9,0.59591615
1105_3,0.6727254
7315_7,0.40078345
37_9,0.31046066
8409_10,0.4279866
12118_1,0.4040789
1665_8,0.49469757
10284_1,0.5664456
8922_3,0.37376598
2524_2,0.22599384
11205_2,0.60547227
4676_8,0.37337282
10479_4,0.115084976
9849_8,0.42667654
4841_3,0.41253293
9153_9,0.73926926
9279_8,0.3826801
11008_10,0.5303914
614_10,0.50368744
167_2,0.5638743
2041_1,0.70296544
6509_8,0.624665
9832_7,0.6653885
5939_7,0.47352758
3267_3,0.5209237
3555_9,0.59551615
1668_7,0.51176196
11048_1,0.4596972
1856_3,0.5022293
4426_10,0.28567854
8457_3,0.42015666
6603_10,0.8004509
4738_1,0.64775443
11762_8,0.45298108
2078_10,0.6150893
6754_1,0.41586226
11721_2,0.29150325
11558_3,0.24312928
973_10,0.44830725
814_4,0.62486106
2102_3,0.3157313
11394_4,0.28148803
312_4,0.6902049
2994_1,0.6002056
5649_7,0.5192511
7281_8,0.49864933
2756_4,0.4297322
2137_1,0.30690742
8696_2,0.42815667
1158_3,0.42074862
4531_1,0.5922553
10047_10,0.32477656
683_7,0.34598413
8645_10,0.3478151
889_3,0.5009301
4202_2,0.38516408
3859_10,0.32875165
5038_8,0.48769128
6906_9,0.57435274
4154_8,0.20456587
9548_1,0.3561667
4434_9,0.7596815
9235_9,0.2519319
2368_8,0.24689168
8391_2,0.5343711
1391_7,0.44865766
4317_1,0.53015184
8345_4,0.54734874
8610_1,0.36089724
2888_10,0.78751266
5597_3,0.40125352
4900_7,0.51378816
3016_2,0.6481868
1057_2,0.34267157
5143_8,0.35798517
6932_2,0.6620411
7879_10,0.73047143
9300_3,0.24818069
12142_2,0.7116681
3426_3,0.43629336
7977_7,0.61927164
1573_3,0.4613969
336_10,0.43312836
4248_10,0.31810087
9693_7,0.53172356
7753_4,0.64975566
2290_10,0.77822876
9156_8,0.3077896
5526_4,0.4198649
3896_8,0.48891354
8520_7,0.26892996
3566_4,0.3683161
6386_7,0.38260683
4201_1,0.45375234
372_9,0.252955
6768_8,0.49409205
9177_8,0.58167094
1079_1,0.2918098
934_10,0.68756956
11918_2,0.5799223
4867_4,0.48471516
12449_8,0.81343186
7907_10,0.6500251
4508_3,0.525138
1075_2,0.60709
11466_8,0.5917373
10935_2,0.5834102
4826_9,0.43956912
4814_7,0.29268563
8676_4,0.5554287
1058_1,0.4786486
7831_2,0.5814294
1150_9,0.46685082
5395_1,0.44557664
5435_7,0.59954065
1745_1,0.61379516
11278_4,0.42923573
8629_1,0.63112485
3145_9,0.36290884
8108_10,0.69727135
6377_1,0.21179263
10298_1,0.30807695
12265_1,0.46143806
11930_8,0.38890776
2511_10,0.26393604
7955_1,0.47448862
2335_9,0.6666475
3194_10,0.19482522
6724_10,0.42429385
9406_1,0.56082624
11369_1,0.32217923
1972_4,0.3696746
6900_8,0.31471214
7813_7,0.4865782
785_7,0.3364418
6368_3,0.48037475
2163_1,0.5105106
11487_8,0.52963513
4292_7,0.28579623
7451_4,0.48376963
11465_2,0.6222623
7641_8,0.72955894
8250_8,0.2834683
4490_1,0.5344986
10452_1,0.6076789
7442_3,0.55223346
3027_9,0.5109966
235_7,0.41246036
3750_7,0.6993864
8700_1,0.59948474
3584_10,0.54615015
7217_7,0.5938108
7769_10,0.35483178
10149_9,0.63651717
7607_2,0.7353339
7749_1,0.6084123
12067_1,0.56659
388_10,0.4765877
6596_1,0.4674692
10242_2,0.7372828
3853_1,0.6235414
5726_4,0.2570772
9031_9,0.5777538
1543_7,0.6840138
1442_8,0.6075815
6336_10,0.5509465
5929_4,0.35832497
3378_3,0.40495992
183_4,0.27305698
3518_9,0.36283064
5870_8,0.57941514
5053_4,0.6417521
7330_7,0.6252667
9553_9,0.5128012
9552_10,0.4828439
8515_10,0.71421325
1666_9,0.35935843
6661_3,0.68722767
8721_1,0.2727988
1368_1,0.33883753
5076_9,0.7943537
12353_2,0.53603053
1099_7,0.40299064
8669_9,0.5813342
2564_8,0.6455501
4369_10,0.68403643
11951_4,0.25966707
11384_3,0.18475018
7459_3,0.19225606
6776_9,0.46258512
6673_3,0.7797755
2500_8,0.49262255
8739_3,0.56538635
3828_1,0.5140339
7945_2,0.38510945
7934_10,0.49116322
4571_1,0.39251518
11689_7,0.47659332
3681_10,0.36604625
5110_4,0.588246
5953_8,0.6832503
10906_4,0.49415106
3424_8,0.5295155
6492_7,0.44924912
10450_1,0.78492117
4856_8,0.71088207
12019_1,0.3851866
1390_8,0.45856065
6452_4,0.6628349
4916_4,0.55758893
3979_3,0.5031286
6023_3,0.38080364
5762_1,0.42170691
4176_9,0.41998968
7194_2,0.62922335
3143_7,0.35913453
954_8,0.56908333
5291_1,0.434968
2258_1,0.37922782
5412_1,0.5374843
4088_3,0.4600722
4312_1,0.6699575
517_1,0.595205
5601_1,0.47809216
288_1,0.2510605
234_3,0.628237
6665_8,0.5383696
6957_3,0.53038865
4454_2,0.4705799
3270_8,0.6379355
4500_3,0.5647221
7551_1,0.49248412
9033_4,0.23237969
2619_10,0.17098732
10093_10,0.50024194
5483_2,0.62074524
8383_1,0.3196712
11683_1,0.4930681
10649_1,0.091326706
181_3,0.63988024
3668_2,0.40076658
3769_1,0.36951232
11519_3,0.61010563
5716_10,0.37600282
10918_8,0.49000317
3103_1,0.5805984
7210_10,0.48842093
2515_8,0.35391986
8424_9,0.44723308
1404_10,0.43168396
3158_10,0.5283783
4996_2,0.67350405
5493_3,0.5128392
8540_9,0.4784341
8960_8,0.41129202
11274_3,0.46850672
11067_10,0.32470655
3335_2,0.3471928
6578_4,0.41826203
916_10,0.6247283
3844_1,0.592474
7108_8,0.7585159
565_2,0.81689805
11622_3,0.38674328
10700_1,0.5769012
10483_1,0.53235203
8951_9,0.37456542
6326_8,0.67092997
3035_8,0.635128
2292_10,0.56091434
11013_4,0.54502815
10618_1,0.09122796
11544_1,0.27003884
7550_10,0.70593214
289_8,0.5869141
6571_10,0.5987268
6056_10,0.7022332
10814_1,0.45606947
9377_1,0.41005987
1577_8,0.8368239
9268_9,0.76798916
10116_10,0.6545412
7411_10,0.1574646
12279_4,0.60671103
3575_1,0.45112196
8105_8,0.74077654
6092_10,0.5304773
12406_1,0.3869559
1117_2,0.51702833
12358_7,0.50127983
4469_9,0.42370653
7055_2,0.56864464
10412_8,0.3797237
12155_10,0.50789016
11222_3,0.5522075
9622_9,0.26476762
8992_8,0.57693183
5305_3,0.22763638
8111_10,0.5037234
3436_1,0.6539691
2748_8,0.6402045
6527_10,0.42789304
672_8,0.5429253
8172_4,0.5763936
5513_10,0.52500737
741_7,0.4861106
8886_7,0.18602888
6939_1,0.5384439
12235_1,0.48748845
10607_1,0.5746665
4708_10,0.56952006
9034_10,0.25391468
6600_10,0.4071451
2934_1,0.23200972
12168_10,0.5588184
9362_9,0.4561807
9627_8,0.21084177
9547_8,0.5473127
4108_2,0.5339663
10293_9,0.7550864
10105_8,0.5180268
11864_7,0.34739223
2843_7,0.5622419
836_9,0.40770334
6201_1,0.47084847
8192_4,0.7097609
2596_1,0.460607
6847_3,0.3216159
8794_1,0.56270456
7281_4,0.43653554
9678_2,0.31365052
10950_3,0.5567545
5845_4,0.5530558
6187_10,0.27866653
4684_9,0.5968673
10852_1,0.3358649
11542_3,0.5047077
5385_1,0.45271322
9597_3,0.401902
8975_3,0.49115422
10766_3,0.57365924
4236_8,0.5327969
118_1,0.30182517
7278_7,0.38036564
11069_7,0.47817075
1002_3,0.42272055
4210_7,0.8524108
8514_10,0.48160884
9676_1,0.52843916
11826_10,0.44676563
8216_8,0.6148784
575_4,0.280143
3867_8,0.7510865
321_10,0.47647503
1654_1,0.46591067
973_4,0.54611236
8796_3,0.19825138
145_1,0.4193795
2649_2,0.49156585
2432_2,0.41586927
5713_10,0.52631944
6851_1,0.28322777
3523_7,0.18196109
9862_9,0.8012878
8888_9,0.48533422
12343_1,0.3190376
2298_9,0.42764345
7129_1,0.27294904
12163_7,0.5822566
1090_1,0.4853783
8249_7,0.8122355
3716_7,0.47666484
8095_4,0.5099414
9739_8,0.3768312
7041_1,0.5787814
7673_10,0.32296976
210_4,0.4925242
283_8,0.8569079
12361_9,0.47230342
9254_10,0.67866814
5598_1,0.56026495
128_10,0.35567126
11557_7,0.71948814
10232_10,0.17967276
10747_7,0.5568377
9984_9,0.47013608
9618_1,0.65196174
7976_10,0.59272385
5788_10,0.6319463
7378_4,0.31152305
2047_3,0.4021699
10053_10,0.42417562
8399_4,0.627401
7925_10,0.50353754
6830_9,0.6614765
2530_9,0.29176077
9521_1,0.45394668
